trip_id,driver_id,pickup_time,pickup_zone,drop_zone,distance_km,surge_multiplier,fare,drop_time
8389,300,2026-03-29 09:00:00,Jayanagar,Indiranagar,21.54,1.2,448.0,2026-03-29 10:04:00
8390,252,2026-03-29 09:15:00,Indiranagar,MG Road,24.81,2.0,844.0,2026-03-29 10:29:00
8391,186,2026-03-29 09:30:00,Koramangala,Indiranagar,10.02,1.2,240.0,2026-03-29 10:00:00
8392,119,2026-03-29 09:45:00,MG Road,Koramangala,4.98,1.5,187.0,2026-03-29 09:59:00
8393,201,2026-03-29 10:00:00,Koramangala,Indiranagar,5.32,1.5,195.0,2026-03-29 10:15:00
8394,502,2026-03-29 10:15:00,Koramangala,Indiranagar,19.45,1.0,342.0,2026-03-29 11:13:00
8395,195,2026-03-29 10:30:00,Whitefield,Koramangala,5.33,1.5,195.0,2026-03-29 10:45:00
8396,354,2026-03-29 10:45:00,MG Road,MG Road,7.99,1.0,170.0,2026-03-29 11:08:00
8397,457,2026-03-29 11:00:00,Koramangala,Whitefield,6.7,1.0,150.0,2026-03-29 11:20:00
8398,130,2026-03-29 11:15:00,Indiranagar,Jayanagar,10.18,1.2,243.0,2026-03-29 11:45:00
8399,349,2026-03-29 11:30:00,Jayanagar,MG Road,3.71,1.0,106.0,2026-03-29 11:41:00
8400,526,2026-03-29 11:45:00,MG Road,Indiranagar,21.71,1.0,376.0,2026-03-29 12:50:00
8401,133,2026-03-29 12:00:00,Whitefield,Whitefield,21.78,1.2,452.0,2026-03-29 13:05:00
8402,558,2026-03-29 12:15:00,MG Road,Jayanagar,11.5,1.0,222.0,2026-03-29 12:49:00
8403,329,2026-03-29 12:30:00,Whitefield,Jayanagar,16.08,1.5,437.0,2026-03-29 13:18:00
8404,112,2026-03-29 12:45:00,Jayanagar,Jayanagar,16.76,2.0,603.0,2026-03-29 13:35:00
8405,218,2026-03-29 13:00:00,Indiranagar,Koramangala,19.23,1.0,338.0,2026-03-29 13:57:00
8406,450,2026-03-29 13:15:00,Koramangala,Koramangala,13.98,1.0,260.0,2026-03-29 13:56:00
8407,255,2026-03-29 13:30:00,MG Road,Whitefield,13.74,1.2,307.0,2026-03-29 14:11:00
8408,523,2026-03-29 13:45:00,Whitefield,Indiranagar,16.52,1.0,298.0,2026-03-29 14:34:00
8409,493,2026-03-29 14:00:00,Jayanagar,Whitefield,18.17,1.0,323.0,2026-03-29 14:54:00
8410,346,2026-03-29 14:15:00,Koramangala,Indiranagar,9.97,1.2,239.0,2026-03-29 14:44:00
8411,505,2026-03-29 14:30:00,Jayanagar,MG Road,9.6,1.2,233.0,2026-03-29 14:58:00
8412,432,2026-03-29 14:45:00,Indiranagar,Jayanagar,8.2,1.0,173.0,2026-03-29 15:09:00
8413,347,2026-03-29 15:00:00,Koramangala,Jayanagar,14.62,1.5,404.0,2026-03-29 15:43:00
8414,129,2026-03-29 15:15:00,Koramangala,Koramangala,10.28,1.2,245.0,2026-03-29 15:45:00
8415,261,2026-03-29 15:30:00,Koramangala,MG Road,14.43,1.0,266.0,2026-03-29 16:13:00
8416,335,2026-03-29 15:45:00,Whitefield,MG Road,11.34,1.2,264.0,2026-03-29 16:19:00
8417,290,2026-03-29 16:00:00,Koramangala,Indiranagar,21.24,1.0,369.0,2026-03-29 17:03:00
8418,217,2026-03-29 16:15:00,Jayanagar,MG Road,3.68,1.0,105.0,2026-03-29 16:26:00
8419,371,2026-03-29 16:30:00,Whitefield,Koramangala,15.16,1.5,416.0,2026-03-29 17:15:00
8420,358,2026-03-29 16:45:00,Koramangala,Indiranagar,15.24,1.5,418.0,2026-03-29 17:30:00
8421,280,2026-03-29 17:00:00,Jayanagar,Whitefield,10.83,1.0,212.0,2026-03-29 17:32:00
8422,587,2026-03-29 17:15:00,Jayanagar,Indiranagar,11.68,1.5,338.0,2026-03-29 17:50:00
8423,473,2026-03-29 17:30:00,MG Road,Whitefield,20.4,1.0,356.0,2026-03-29 18:31:00
8424,272,2026-03-29 17:45:00,Jayanagar,Indiranagar,8.46,1.0,177.0,2026-03-29 18:10:00
8425,538,2026-03-29 18:00:00,Indiranagar,Jayanagar,22.04,1.0,381.0,2026-03-29 19:06:00
8426,374,2026-03-29 18:15:00,Koramangala,Whitefield,22.62,1.0,389.0,2026-03-29 19:22:00
8427,359,2026-03-29 18:30:00,Koramangala,Koramangala,16.96,1.0,304.0,2026-03-29 19:20:00
8428,235,2026-03-29 18:45:00,Koramangala,Whitefield,19.78,1.5,520.0,2026-03-29 19:44:00
8429,271,2026-03-29 19:00:00,Jayanagar,Whitefield,16.1,1.0,292.0,2026-03-29 19:48:00
8430,310,2026-03-29 19:15:00,Jayanagar,Indiranagar,14.08,1.0,261.0,2026-03-29 19:57:00
8431,336,2026-03-29 19:30:00,Koramangala,Jayanagar,24.23,1.2,496.0,2026-03-29 20:42:00
8432,522,2026-03-29 19:45:00,Whitefield,Indiranagar,8.5,1.0,178.0,2026-03-29 20:10:00
8433,521,2026-03-29 20:00:00,Whitefield,Indiranagar,5.55,1.2,160.0,2026-03-29 20:16:00
8434,286,2026-03-29 20:15:00,Indiranagar,Jayanagar,8.61,1.0,179.0,2026-03-29 20:40:00
8435,517,2026-03-29 20:30:00,MG Road,Indiranagar,16.14,1.0,292.0,2026-03-29 21:18:00
8436,464,2026-03-29 20:45:00,Indiranagar,Jayanagar,6.26,1.2,173.0,2026-03-29 21:03:00
8437,543,2026-03-29 21:00:00,Koramangala,Koramangala,22.9,1.0,394.0,2026-03-29 22:08:00
8438,195,2026-03-29 21:15:00,Koramangala,Jayanagar,11.45,1.0,222.0,2026-03-29 21:49:00
8439,478,2026-03-29 21:30:00,Koramangala,MG Road,21.55,1.0,373.0,2026-03-29 22:34:00
8440,111,2026-03-29 21:45:00,MG Road,Jayanagar,7.73,1.0,166.0,2026-03-29 22:08:00
8441,168,2026-03-29 22:00:00,Jayanagar,Jayanagar,9.2,1.2,226.0,2026-03-29 22:27:00
8442,479,2026-03-29 22:15:00,MG Road,MG Road,3.36,1.0,100.0,2026-03-29 22:25:00
8443,310,2026-03-29 22:30:00,Indiranagar,Jayanagar,7.93,1.0,169.0,2026-03-29 22:53:00
8444,296,2026-03-29 22:45:00,Jayanagar,Whitefield,13.28,1.0,249.0,2026-03-29 23:24:00
8445,469,2026-03-29 23:00:00,Jayanagar,Indiranagar,23.76,1.0,406.0,2026-03-30 00:11:00
8446,198,2026-03-29 23:15:00,Indiranagar,Indiranagar,10.94,1.5,321.0,2026-03-29 23:47:00
8447,193,2026-03-29 23:30:00,Jayanagar,Koramangala,16.71,2.0,601.0,2026-03-30 00:20:00
8448,572,2026-03-29 23:45:00,Whitefield,Koramangala,11.84,1.0,228.0,2026-03-30 00:20:00
8449,122,2026-03-30 00:00:00,Indiranagar,MG Road,3.08,1.0,96.0,2026-03-30 00:09:00
8450,550,2026-03-30 00:15:00,Indiranagar,Whitefield,13.58,1.0,254.0,2026-03-30 00:55:00
8451,272,2026-03-30 00:30:00,Whitefield,Koramangala,3.52,1.0,103.0,2026-03-30 00:40:00
8452,483,2026-03-30 00:45:00,MG Road,Indiranagar,22.33,1.0,385.0,2026-03-30 01:51:00
8453,234,2026-03-30 01:00:00,MG Road,Koramangala,19.32,1.0,340.0,2026-03-30 01:57:00
8454,526,2026-03-30 01:15:00,MG Road,Koramangala,10.71,1.2,253.0,2026-03-30 01:47:00
8455,125,2026-03-30 01:30:00,Jayanagar,Jayanagar,16.73,1.0,301.0,2026-03-30 02:20:00
8456,285,2026-03-30 01:45:00,Whitefield,Koramangala,4.58,2.0,237.0,2026-03-30 01:58:00
8457,185,2026-03-30 02:00:00,Indiranagar,MG Road,18.16,1.0,322.0,2026-03-30 02:54:00
8458,155,2026-03-30 02:15:00,Indiranagar,Indiranagar,20.92,1.2,437.0,2026-03-30 03:17:00
8459,351,2026-03-30 02:30:00,Indiranagar,MG Road,20.9,1.5,545.0,2026-03-30 03:32:00
8460,244,2026-03-30 02:45:00,Jayanagar,MG Road,8.54,1.0,178.0,2026-03-30 03:10:00
8461,451,2026-03-30 03:00:00,Jayanagar,Whitefield,8.07,1.5,257.0,2026-03-30 03:24:00
8462,498,2026-03-30 03:15:00,MG Road,Jayanagar,13.99,1.0,260.0,2026-03-30 03:56:00
8463,267,2026-03-30 03:30:00,Jayanagar,MG Road,24.26,2.0,828.0,2026-03-30 04:42:00
8464,512,2026-03-30 03:45:00,MG Road,Whitefield,23.17,2.0,795.0,2026-03-30 04:54:00
8465,324,2026-03-30 04:00:00,MG Road,Indiranagar,10.27,1.0,204.0,2026-03-30 04:30:00
8466,320,2026-03-30 04:15:00,Indiranagar,Indiranagar,19.94,1.5,524.0,2026-03-30 05:14:00
8467,279,2026-03-30 04:30:00,Jayanagar,Whitefield,23.19,1.0,398.0,2026-03-30 05:39:00
8468,219,2026-03-30 04:45:00,MG Road,MG Road,8.0,1.0,170.0,2026-03-30 05:09:00
8469,533,2026-03-30 05:00:00,Whitefield,MG Road,21.1,1.0,366.0,2026-03-30 06:03:00
8470,365,2026-03-30 05:15:00,Whitefield,Jayanagar,8.16,1.0,172.0,2026-03-30 05:39:00
8471,542,2026-03-30 05:30:00,Jayanagar,Jayanagar,9.9,1.2,238.0,2026-03-30 05:59:00
8472,529,2026-03-30 05:45:00,Indiranagar,Indiranagar,6.57,1.0,149.0,2026-03-30 06:04:00
8473,250,2026-03-30 06:00:00,Indiranagar,Jayanagar,13.66,1.2,306.0,2026-03-30 06:40:00
8474,516,2026-03-30 06:15:00,MG Road,Whitefield,21.4,1.0,371.0,2026-03-30 07:19:00
8475,553,2026-03-30 06:30:00,Jayanagar,Indiranagar,14.15,2.0,524.0,2026-03-30 07:12:00
8476,315,2026-03-30 06:45:00,Whitefield,MG Road,4.84,1.0,123.0,2026-03-30 06:59:00
8477,297,2026-03-30 07:00:00,MG Road,Indiranagar,7.79,1.0,167.0,2026-03-30 07:23:00
8478,142,2026-03-30 07:15:00,MG Road,Koramangala,14.95,1.2,329.0,2026-03-30 07:59:00
8479,153,2026-03-30 07:30:00,Koramangala,Indiranagar,15.41,1.5,422.0,2026-03-30 08:16:00
8480,580,2026-03-30 07:45:00,Jayanagar,Jayanagar,15.27,1.2,335.0,2026-03-30 08:30:00
8481,543,2026-03-30 08:00:00,MG Road,Whitefield,3.77,1.0,107.0,2026-03-30 08:11:00
8482,430,2026-03-30 08:15:00,Whitefield,MG Road,19.34,1.0,340.0,2026-03-30 09:13:00
8483,351,2026-03-30 08:30:00,Koramangala,MG Road,22.92,1.0,394.0,2026-03-30 09:38:00
8484,395,2026-03-30 08:45:00,Whitefield,Jayanagar,13.74,1.0,256.0,2026-03-30 09:26:00
8485,478,2026-03-30 09:00:00,Indiranagar,Jayanagar,18.53,1.0,328.0,2026-03-30 09:55:00
8486,371,2026-03-30 09:15:00,Koramangala,Jayanagar,23.02,1.0,395.0,2026-03-30 10:24:00
8487,555,2026-03-30 09:30:00,Koramangala,Koramangala,16.78,1.0,302.0,2026-03-30 10:20:00
8488,513,2026-03-30 09:45:00,MG Road,Whitefield,17.51,1.2,375.0,2026-03-30 10:37:00
8489,223,2026-03-30 10:00:00,Indiranagar,Koramangala,18.59,1.2,395.0,2026-03-30 10:55:00
8490,467,2026-03-30 10:15:00,MG Road,Jayanagar,7.99,1.0,170.0,2026-03-30 10:38:00
8491,487,2026-03-30 10:30:00,Jayanagar,Whitefield,15.4,1.0,281.0,2026-03-30 11:16:00
8492,439,2026-03-30 10:45:00,Whitefield,Jayanagar,21.37,1.0,371.0,2026-03-30 11:49:00
8493,366,2026-03-30 11:00:00,Whitefield,Whitefield,8.81,1.0,182.0,2026-03-30 11:26:00
8494,448,2026-03-30 11:15:00,MG Road,MG Road,22.63,1.2,467.0,2026-03-30 12:22:00
8495,129,2026-03-30 11:30:00,Whitefield,Koramangala,16.27,1.2,353.0,2026-03-30 12:18:00
8496,563,2026-03-30 11:45:00,Whitefield,Jayanagar,11.73,1.2,271.0,2026-03-30 12:20:00
8497,135,2026-03-30 12:00:00,Jayanagar,Jayanagar,16.33,1.0,295.0,2026-03-30 12:48:00
8498,106,2026-03-30 12:15:00,Indiranagar,Indiranagar,11.24,1.5,328.0,2026-03-30 12:48:00
8499,496,2026-03-30 12:30:00,Koramangala,MG Road,21.27,1.0,369.0,2026-03-30 13:33:00
8500,211,2026-03-30 12:45:00,MG Road,Jayanagar,13.09,1.5,370.0,2026-03-30 13:24:00
8501,394,2026-03-30 13:00:00,MG Road,Koramangala,22.73,1.0,391.0,2026-03-30 14:08:00
8502,177,2026-03-30 13:15:00,Jayanagar,MG Road,13.73,1.0,256.0,2026-03-30 13:56:00
8503,449,2026-03-30 13:30:00,Jayanagar,Jayanagar,17.19,1.0,308.0,2026-03-30 14:21:00
8504,247,2026-03-30 13:45:00,Koramangala,Koramangala,24.95,1.0,424.0,2026-03-30 14:59:00
8505,167,2026-03-30 14:00:00,Indiranagar,Indiranagar,5.38,1.0,131.0,2026-03-30 14:16:00
8506,492,2026-03-30 14:15:00,MG Road,Indiranagar,18.94,1.5,501.0,2026-03-30 15:11:00
8507,108,2026-03-30 14:30:00,Jayanagar,Koramangala,5.19,1.0,128.0,2026-03-30 14:45:00
8508,222,2026-03-30 14:45:00,MG Road,MG Road,21.29,1.2,443.0,2026-03-30 15:48:00
8509,440,2026-03-30 15:00:00,Whitefield,Koramangala,15.72,1.5,429.0,2026-03-30 15:47:00
8510,275,2026-03-30 15:15:00,MG Road,Koramangala,23.58,1.2,484.0,2026-03-30 16:25:00
8511,488,2026-03-30 15:30:00,Indiranagar,Indiranagar,21.92,1.0,379.0,2026-03-30 16:35:00
8512,279,2026-03-30 15:45:00,Indiranagar,Indiranagar,3.72,2.0,212.0,2026-03-30 15:56:00
8513,185,2026-03-30 16:00:00,MG Road,Indiranagar,5.16,1.0,127.0,2026-03-30 16:15:00
8514,551,2026-03-30 16:15:00,Whitefield,Jayanagar,15.83,1.0,287.0,2026-03-30 17:02:00
8515,145,2026-03-30 16:30:00,Indiranagar,Jayanagar,13.92,1.2,311.0,2026-03-30 17:11:00
8516,236,2026-03-30 16:45:00,Jayanagar,Whitefield,5.88,1.0,138.0,2026-03-30 17:02:00
8517,443,2026-03-30 17:00:00,MG Road,Jayanagar,4.98,1.2,150.0,2026-03-30 17:14:00
8518,116,2026-03-30 17:15:00,Whitefield,MG Road,14.97,1.0,275.0,2026-03-30 17:59:00
8519,433,2026-03-30 17:30:00,Jayanagar,MG Road,3.13,1.0,97.0,2026-03-30 17:39:00
8520,295,2026-03-30 17:45:00,MG Road,Indiranagar,22.1,1.0,382.0,2026-03-30 18:51:00
8521,596,2026-03-30 18:00:00,Whitefield,Koramangala,20.56,2.0,717.0,2026-03-30 19:01:00
8522,109,2026-03-30 18:15:00,Jayanagar,Indiranagar,20.06,1.5,526.0,2026-03-30 19:15:00
8523,416,2026-03-30 18:30:00,Indiranagar,Koramangala,2.37,1.0,86.0,2026-03-30 18:37:00
8524,434,2026-03-30 18:45:00,MG Road,Indiranagar,3.1,1.0,96.0,2026-03-30 18:54:00
8525,433,2026-03-30 19:00:00,MG Road,Indiranagar,14.65,1.0,270.0,2026-03-30 19:43:00
8526,427,2026-03-30 19:15:00,Indiranagar,MG Road,24.87,1.0,423.0,2026-03-30 20:29:00
8527,115,2026-03-30 19:30:00,Koramangala,Koramangala,9.87,1.5,297.0,2026-03-30 19:59:00
8528,427,2026-03-30 19:45:00,Jayanagar,Whitefield,9.92,2.0,398.0,2026-03-30 20:14:00
8529,202,2026-03-30 20:00:00,Indiranagar,Whitefield,5.09,1.2,152.0,2026-03-30 20:15:00
8530,326,2026-03-30 20:15:00,MG Road,Indiranagar,17.51,1.0,313.0,2026-03-30 21:07:00
8531,525,2026-03-30 20:30:00,Jayanagar,Indiranagar,16.87,1.0,303.0,2026-03-30 21:20:00
8532,378,2026-03-30 20:45:00,Jayanagar,MG Road,4.33,1.0,115.0,2026-03-30 20:57:00
8533,508,2026-03-30 21:00:00,Koramangala,Koramangala,12.75,1.0,241.0,2026-03-30 21:38:00
8534,213,2026-03-30 21:15:00,MG Road,Indiranagar,17.34,1.0,310.0,2026-03-30 22:07:00
8535,585,2026-03-30 21:30:00,Whitefield,Whitefield,13.35,1.5,375.0,2026-03-30 22:10:00
8536,528,2026-03-30 21:45:00,Koramangala,Koramangala,17.51,1.0,313.0,2026-03-30 22:37:00
8537,101,2026-03-30 22:00:00,Koramangala,Indiranagar,20.77,1.0,362.0,2026-03-30 23:02:00
8538,366,2026-03-30 22:15:00,Whitefield,Koramangala,17.77,1.0,317.0,2026-03-30 23:08:00
8539,591,2026-03-30 22:30:00,Whitefield,MG Road,16.17,2.0,585.0,2026-03-30 23:18:00
8540,308,2026-03-30 22:45:00,Koramangala,Whitefield,21.63,1.2,449.0,2026-03-30 23:49:00
8541,210,2026-03-30 23:00:00,Jayanagar,Koramangala,22.71,1.0,391.0,2026-03-31 00:08:00
8542,300,2026-03-30 23:15:00,Indiranagar,Whitefield,10.94,1.5,321.0,2026-03-30 23:47:00
8543,540,2026-03-30 23:30:00,Indiranagar,Indiranagar,5.98,1.0,140.0,2026-03-30 23:47:00
8544,469,2026-03-30 23:45:00,Koramangala,Jayanagar,20.81,1.0,362.0,2026-03-31 00:47:00
8545,573,2026-03-31 00:00:00,Jayanagar,Koramangala,6.92,1.0,154.0,2026-03-31 00:20:00
8546,406,2026-03-31 00:15:00,Whitefield,Whitefield,23.37,1.0,401.0,2026-03-31 01:25:00
8547,112,2026-03-31 00:30:00,Koramangala,Koramangala,2.53,1.0,88.0,2026-03-31 00:37:00
8548,445,2026-03-31 00:45:00,MG Road,Indiranagar,23.19,1.2,477.0,2026-03-31 01:54:00
8549,565,2026-03-31 01:00:00,Jayanagar,Indiranagar,15.55,1.0,283.0,2026-03-31 01:46:00
8550,288,2026-03-31 01:15:00,MG Road,Whitefield,19.82,1.0,347.0,2026-03-31 02:14:00
8551,254,2026-03-31 01:30:00,MG Road,MG Road,11.17,1.0,218.0,2026-03-31 02:03:00
8552,594,2026-03-31 01:45:00,Koramangala,Koramangala,24.81,1.5,633.0,2026-03-31 02:59:00
8553,468,2026-03-31 02:00:00,Jayanagar,Koramangala,7.23,1.2,190.0,2026-03-31 02:21:00
8554,434,2026-03-31 02:15:00,MG Road,Indiranagar,8.08,1.0,171.0,2026-03-31 02:39:00
8555,525,2026-03-31 02:30:00,Jayanagar,Koramangala,3.18,1.0,98.0,2026-03-31 02:39:00
8556,520,2026-03-31 02:45:00,Indiranagar,Whitefield,23.63,1.0,404.0,2026-03-31 03:55:00
8557,477,2026-03-31 03:00:00,MG Road,Jayanagar,12.49,1.0,237.0,2026-03-31 03:37:00
8558,379,2026-03-31 03:15:00,MG Road,Indiranagar,17.52,1.0,313.0,2026-03-31 04:07:00
8559,271,2026-03-31 03:30:00,Jayanagar,Jayanagar,17.81,1.0,317.0,2026-03-31 04:23:00
8560,234,2026-03-31 03:45:00,Indiranagar,Koramangala,22.11,1.5,572.0,2026-03-31 04:51:00
8561,595,2026-03-31 04:00:00,MG Road,MG Road,17.29,1.0,309.0,2026-03-31 04:51:00
8562,553,2026-03-31 04:15:00,Koramangala,Whitefield,14.93,1.5,411.0,2026-03-31 04:59:00
8563,527,2026-03-31 04:30:00,Jayanagar,Koramangala,18.34,1.2,390.0,2026-03-31 05:25:00
8564,125,2026-03-31 04:45:00,Jayanagar,Whitefield,19.27,1.0,339.0,2026-03-31 05:42:00
8565,118,2026-03-31 05:00:00,MG Road,Koramangala,6.28,1.2,173.0,2026-03-31 05:18:00
8566,290,2026-03-31 05:15:00,Indiranagar,Koramangala,4.52,1.0,118.0,2026-03-31 05:28:00
8567,241,2026-03-31 05:30:00,MG Road,Koramangala,3.72,1.2,127.0,2026-03-31 05:41:00
8568,143,2026-03-31 05:45:00,Whitefield,Indiranagar,10.6,1.0,209.0,2026-03-31 06:16:00
8569,434,2026-03-31 06:00:00,MG Road,Jayanagar,13.45,1.0,252.0,2026-03-31 06:40:00
8570,384,2026-03-31 06:15:00,Whitefield,MG Road,16.16,1.0,292.0,2026-03-31 07:03:00
8571,246,2026-03-31 06:30:00,Koramangala,Jayanagar,24.03,1.0,410.0,2026-03-31 07:42:00
8572,415,2026-03-31 06:45:00,Jayanagar,Jayanagar,9.61,1.0,194.0,2026-03-31 07:13:00
8573,544,2026-03-31 07:00:00,Jayanagar,Whitefield,19.5,1.0,342.0,2026-03-31 07:58:00
8574,419,2026-03-31 07:15:00,Indiranagar,Indiranagar,14.22,1.0,263.0,2026-03-31 07:57:00
8575,541,2026-03-31 07:30:00,MG Road,Indiranagar,7.06,1.5,234.0,2026-03-31 07:51:00
8576,192,2026-03-31 07:45:00,Koramangala,Koramangala,16.15,1.0,292.0,2026-03-31 08:33:00
8577,279,2026-03-31 08:00:00,Whitefield,Jayanagar,24.25,1.0,414.0,2026-03-31 09:12:00
8578,156,2026-03-31 08:15:00,Indiranagar,MG Road,4.86,1.0,123.0,2026-03-31 08:29:00
8579,255,2026-03-31 08:30:00,Koramangala,Whitefield,13.67,1.0,255.0,2026-03-31 09:11:00
8580,260,2026-03-31 08:45:00,Koramangala,Indiranagar,3.19,1.2,117.0,2026-03-31 08:54:00
8581,211,2026-03-31 09:00:00,Whitefield,Koramangala,9.39,1.0,191.0,2026-03-31 09:28:00
8582,237,2026-03-31 09:15:00,Whitefield,MG Road,16.27,1.2,353.0,2026-03-31 10:03:00
8583,332,2026-03-31 09:30:00,Jayanagar,Jayanagar,21.34,1.0,370.0,2026-03-31 10:34:00
8584,580,2026-03-31 09:45:00,MG Road,MG Road,18.8,1.0,332.0,2026-03-31 10:41:00
8585,568,2026-03-31 10:00:00,Indiranagar,Indiranagar,12.65,1.2,288.0,2026-03-31 10:37:00
8586,320,2026-03-31 10:15:00,MG Road,Whitefield,22.91,1.0,394.0,2026-03-31 11:23:00
8587,581,2026-03-31 10:30:00,Indiranagar,Jayanagar,8.96,1.0,184.0,2026-03-31 10:56:00
8588,168,2026-03-31 10:45:00,Koramangala,Whitefield,19.34,1.0,340.0,2026-03-31 11:43:00
8589,402,2026-03-31 11:00:00,Whitefield,MG Road,12.9,1.0,244.0,2026-03-31 11:38:00
8590,349,2026-03-31 11:15:00,Whitefield,MG Road,22.67,1.0,390.0,2026-03-31 12:23:00
8591,582,2026-03-31 11:30:00,Koramangala,Koramangala,20.34,1.0,355.0,2026-03-31 12:31:00
8592,596,2026-03-31 11:45:00,Koramangala,Jayanagar,22.73,1.0,391.0,2026-03-31 12:53:00
8593,423,2026-03-31 12:00:00,Indiranagar,MG Road,6.93,1.2,185.0,2026-03-31 12:20:00
8594,510,2026-03-31 12:15:00,Koramangala,Indiranagar,17.37,1.5,466.0,2026-03-31 13:07:00
8595,492,2026-03-31 12:30:00,Indiranagar,Indiranagar,18.98,1.2,402.0,2026-03-31 13:26:00
8596,106,2026-03-31 12:45:00,MG Road,Whitefield,19.08,1.2,403.0,2026-03-31 13:42:00
8597,564,2026-03-31 13:00:00,Whitefield,Indiranagar,13.59,1.2,305.0,2026-03-31 13:40:00
8598,380,2026-03-31 13:15:00,Whitefield,MG Road,2.26,2.0,168.0,2026-03-31 13:21:00
8599,532,2026-03-31 13:30:00,Whitefield,Indiranagar,8.01,1.0,170.0,2026-03-31 13:54:00
8600,587,2026-03-31 13:45:00,MG Road,Jayanagar,9.44,1.0,192.0,2026-03-31 14:13:00
8601,194,2026-03-31 14:00:00,MG Road,Whitefield,21.6,1.0,374.0,2026-03-31 15:04:00
8602,529,2026-03-31 14:15:00,Jayanagar,Jayanagar,21.34,1.0,370.0,2026-03-31 15:19:00
8603,369,2026-03-31 14:30:00,Indiranagar,MG Road,4.41,1.0,116.0,2026-03-31 14:43:00
8604,297,2026-03-31 14:45:00,Indiranagar,MG Road,23.85,1.0,408.0,2026-03-31 15:56:00
8605,125,2026-03-31 15:00:00,Jayanagar,Indiranagar,6.2,1.0,143.0,2026-03-31 15:18:00
8606,248,2026-03-31 15:15:00,Whitefield,Koramangala,11.53,2.0,446.0,2026-03-31 15:49:00
8607,218,2026-03-31 15:30:00,Indiranagar,Koramangala,6.95,2.0,308.0,2026-03-31 15:50:00
8608,438,2026-03-31 15:45:00,Indiranagar,MG Road,21.79,1.2,452.0,2026-03-31 16:50:00
8609,467,2026-03-31 16:00:00,Whitefield,MG Road,19.24,1.0,339.0,2026-03-31 16:57:00
8610,438,2026-03-31 16:15:00,Koramangala,Whitefield,10.13,1.5,303.0,2026-03-31 16:45:00
8611,166,2026-03-31 16:30:00,Koramangala,MG Road,17.68,1.5,473.0,2026-03-31 17:23:00
8612,558,2026-03-31 16:45:00,Jayanagar,MG Road,6.24,1.5,215.0,2026-03-31 17:03:00
8613,401,2026-03-31 17:00:00,MG Road,Whitefield,10.79,1.2,254.0,2026-03-31 17:32:00
8614,470,2026-03-31 17:15:00,Indiranagar,Jayanagar,10.67,1.0,210.0,2026-03-31 17:47:00
8615,275,2026-03-31 17:30:00,Indiranagar,Jayanagar,7.47,1.0,162.0,2026-03-31 17:52:00
8616,419,2026-03-31 17:45:00,Jayanagar,Whitefield,22.16,1.5,574.0,2026-03-31 18:51:00
8617,176,2026-03-31 18:00:00,Jayanagar,Whitefield,17.61,1.0,314.0,2026-03-31 18:52:00
8618,595,2026-03-31 18:15:00,Indiranagar,Jayanagar,8.44,1.0,177.0,2026-03-31 18:40:00
8619,561,2026-03-31 18:30:00,Whitefield,Jayanagar,7.57,1.0,164.0,2026-03-31 18:52:00
8620,214,2026-03-31 18:45:00,Whitefield,Jayanagar,2.41,1.0,86.0,2026-03-31 18:52:00
8621,211,2026-03-31 19:00:00,MG Road,Jayanagar,9.97,1.5,299.0,2026-03-31 19:29:00
8622,349,2026-03-31 19:15:00,Indiranagar,Indiranagar,14.12,1.0,262.0,2026-03-31 19:57:00
8623,539,2026-03-31 19:30:00,Indiranagar,Whitefield,8.39,1.0,176.0,2026-03-31 19:55:00
8624,303,2026-03-31 19:45:00,Indiranagar,Koramangala,18.11,2.0,643.0,2026-03-31 20:39:00
8625,247,2026-03-31 20:00:00,Indiranagar,Indiranagar,11.47,1.0,222.0,2026-03-31 20:34:00
8626,135,2026-03-31 20:15:00,Jayanagar,Koramangala,9.28,1.5,284.0,2026-03-31 20:42:00
8627,587,2026-03-31 20:30:00,Koramangala,Koramangala,23.6,1.0,404.0,2026-03-31 21:40:00
8628,409,2026-03-31 20:45:00,Indiranagar,MG Road,8.04,1.2,205.0,2026-03-31 21:09:00
8629,126,2026-03-31 21:00:00,Koramangala,Whitefield,11.16,1.0,217.0,2026-03-31 21:33:00
8630,338,2026-03-31 21:15:00,Whitefield,Indiranagar,10.79,1.0,212.0,2026-03-31 21:47:00
8631,114,2026-03-31 21:30:00,MG Road,Whitefield,7.55,1.0,163.0,2026-03-31 21:52:00
8632,474,2026-03-31 21:45:00,Whitefield,Jayanagar,7.0,2.0,310.0,2026-03-31 22:06:00
8633,145,2026-03-31 22:00:00,Indiranagar,Whitefield,8.95,1.0,184.0,2026-03-31 22:26:00
8634,528,2026-03-31 22:15:00,Whitefield,Koramangala,21.88,1.0,378.0,2026-03-31 23:20:00
8635,316,2026-03-31 22:30:00,Jayanagar,Jayanagar,19.64,1.5,517.0,2026-03-31 23:28:00
8636,333,2026-03-31 22:45:00,Koramangala,Whitefield,17.66,1.0,315.0,2026-03-31 23:37:00
8637,293,2026-03-31 23:00:00,Indiranagar,Whitefield,12.51,1.2,285.0,2026-03-31 23:37:00
8638,151,2026-03-31 23:15:00,Jayanagar,Koramangala,13.68,1.2,306.0,2026-03-31 23:56:00
8639,527,2026-03-31 23:30:00,Koramangala,Jayanagar,8.14,1.0,172.0,2026-03-31 23:54:00
